L1,L2,Score,cluster_number,distance_Scores
p15,ckb,4.16235242882213,2,0.115980204700841
kmr,p10,4.16343678618959,2,0.116064007663841
p10,kmr,4.16343678618959,2,0.116064007663841
diq,wne,4.16352227906009,2,0.116070614854494
wne,diq,4.16352227906009,2,0.116070614854494
lsa,wb3,4.16435848873375,2,0.116135240088246
wb3,lsa,4.16435848873375,2,0.116135240088246
av1,p20,4.16459773145786,2,0.11615372961002
p20,av1,4.16459773145786,2,0.11615372961002
bcc,jdt,4.16460038790672,2,0.11615393490976
jdt,bcc,4.16460038790672,2,0.11615393490976
ps5,sgh,4.16521091205026,2,0.116201118369518
sgh,ps5,4.16521091205026,2,0.116201118369518
os1,tgk,4.16547310490564,2,0.116221381558406
tgk,os1,4.16547310490564,2,0.116221381558406
p15,zum,4.16551153512241,2,0.116224351581141
zum,p15,4.16551153512241,2,0.116224351581141
bgn,pb7,4.16735791528317,2,0.116367046354044
pb7,bgn,4.16735791528317,2,0.116367046354044
lrl,p24,4.16817725350958,2,0.116430367702829
p24,lrl,4.16817725350958,2,0.116430367702829
bql,p15,4.16826255846606,2,0.116436960370824
p15,bql,4.16826255846606,2,0.116436960370824
bgp,os1,4.16937658481457,2,0.116523056257352
os1,bgp,4.16937658481457,2,0.116523056257352
lrl,ps3,4.16949138336498,2,0.11653192829434
ps3,lrl,4.16949138336498,2,0.11653192829434
prs,pt3,4.17042453552043,2,0.1166040455851
pt3,prs,4.17042453552043,2,0.1166040455851
ckb,pb4,4.17062143060999,2,0.116619262332273
pb4,ckb,4.17062143060999,2,0.116619262332273
ntz,pb5,4.1706626288323,2,0.116622446276241
pb5,ntz,4.1706626288323,2,0.116622446276241
ntz,p16,4.17083290495314,2,0.116635605815599
p16,ntz,4.17083290495314,2,0.116635605815599
kmr,p19,4.17273380088428,2,0.11678251375957
p19,kmr,4.17273380088428,2,0.11678251375957
av1,pb1,4.17337380236576,2,0.116831975332002
pb1,av1,4.17337380236576,2,0.116831975332002
ntz,pt4,4.17353026178531,2,0.116844067067938
pt4,ntz,4.17353026178531,2,0.116844067067938
hac,prc,4.17369004694744,2,0.116856415828994
prc,hac,4.17369004694744,2,0.116856415828994
os2,p21,4.17381293349863,2,0.116865912935217
p21,os2,4.17381293349863,2,0.116865912935217
ps2,sdh,4.17445394591362,2,0.116915452636157
sdh,ps2,4.17445394591362,2,0.116915452636157
pb2,prs,4.17445879336555,2,0.116915827264344
prs,pb2,4.17445879336555,2,0.116915827264344
ntz,p21,4.1752492630496,2,0.116976917550326
p21,ntz,4.1752492630496,2,0.116976917550326
kmr,p16,4.17603755318321,2,0.117037839392961
p16,kmr,4.17603755318321,2,0.117037839392961
glk,p23,4.17684041641472,2,0.117099887496015
p23,glk,4.17684041641472,2,0.117099887496015
ps4,sgh,4.1771130633296,2,0.117120958611503
sgh,ps4,4.1771130633296,2,0.117120958611503
bgp,os2,4.17759450274537,2,0.117158165948085
os2,bgp,4.17759450274537,2,0.117158165948085
bql,hac,4.17797400432212,2,0.117187495168829
hac,bql,4.17797400432212,2,0.117187495168829
glk,p10,4.17819396660661,2,0.117204494630207
p10,glk,4.17819396660661,2,0.117204494630207
lrl,p22,4.17861144489002,2,0.117236758824824
p22,lrl,4.17861144489002,2,0.117236758824824
glk,pb7,4.18023164076907,2,0.117361973278452
pb7,glk,4.18023164076907,2,0.117361973278452
kfm,wb5,4.18050871819491,2,0.117383386799458
wb5,kfm,4.18050871819491,2,0.117383386799458
bql,ps5,4.18224633550248,2,0.117517675995349
ps5,bql,4.18224633550248,2,0.117517675995349
bgn,mnj,4.18251796014871,2,0.117538668106309
mnj,bgn,4.18251796014871,2,0.117538668106309
av1,prc,4.18304784000144,2,0.117579619090758
prc,av1,4.18304784000144,2,0.117579619090758
diq,pb8,4.18547840296029,2,0.117767461571311
pb8,diq,4.18547840296029,2,0.117767461571311
kmr,p18,4.18548908333915,2,0.11776828698867
p18,kmr,4.18548908333915,2,0.11776828698867
bql,p20,4.18563171278913,2,0.117779309895765
p20,bql,4.18563171278913,2,0.117779309895765
kmr,wb1,4.18628031441109,2,0.117829436117395
wb1,kmr,4.18628031441109,2,0.117829436117395
ps3,yah,4.1876261451757,2,0.117933446667012
yah,ps3,4.1876261451757,2,0.117933446667012
glk,ps1,4.18798559355862,2,0.117961226106188
ps1,glk,4.18798559355862,2,0.117961226106188
bgn,ps2,4.18823148024612,2,0.117980229096893
ps2,bgn,4.18823148024612,2,0.117980229096893
jdt,p19,4.18882611427001,2,0.118026184512144
p19,jdt,4.18882611427001,2,0.118026184512144
p25,sgh,4.18906387899394,2,0.11804455980885
sgh,p25,4.18906387899394,2,0.11804455980885
glk,p19,4.190212472784,2,0.118133327189216
p19,glk,4.190212472784,2,0.118133327189216
ckb,pb1,4.19056978371184,2,0.118160941438323
pb1,ckb,4.19056978371184,2,0.118160941438323
os1,p11,4.1908991093116,2,0.118186392882542
p11,os1,4.1908991093116,2,0.118186392882542
bql,p16,4.19094601900562,2,0.118190018229194
p16,bql,4.19094601900562,2,0.118190018229194
p24,yah,4.19163730014602,2,0.118243442874583
yah,p24,4.19163730014602,2,0.118243442874583
diq,yah,4.19171318836002,2,0.118249307783497
yah,diq,4.19171318836002,2,0.118249307783497
ckb,p23,4.1921522799433,2,0.11828324233018
p23,ckb,4.1921522799433,2,0.11828324233018
luz,wb2,4.19285087207512,2,0.118337231994779
wb2,luz,4.19285087207512,2,0.118337231994779
p11,prs,4.19325923655369,2,0.118368791842404
prs,p11,4.19325923655369,2,0.118368791842404
ps1,sgh,4.1933502764449,2,0.118375827726388
sgh,ps1,4.1933502764449,2,0.118375827726388
p13,prs,4.19426129420372,2,0.118446234392886
prs,p13,4.19426129420372,2,0.118446234392886
av2,p10,4.19451715251088,2,0.118466008025538
p10,av2,4.19451715251088,2,0.118466008025538
kfm,wb3,4.19463580920208,2,0.118475178233258
wb3,kfm,4.19463580920208,2,0.118475178233258
bcc,ps2,4.1959640839545,2,0.118577831992315
ps2,bcc,4.1959640839545,2,0.118577831992315
av1,bql,4.19650721053042,2,0.118619806730268
bql,av1,4.19650721053042,2,0.118619806730268
ntz,wb1,4.19698738419055,2,0.118656916244788
wb1,ntz,4.19698738419055,2,0.118656916244788
av1,tly,4.19789749427095,2,0.118727252762695
tly,av1,4.19789749427095,2,0.118727252762695
wb5,yah,4.19797075441991,2,0.118732914565471
yah,wb5,4.19797075441991,2,0.118732914565471
ntz,p19,4.19889203535289,2,0.118804114406276
p19,ntz,4.19889203535289,2,0.118804114406276
jdt,pt2,4.19892647446127,2,0.118806775982073
pt2,jdt,4.19892647446127,2,0.118806775982073
diq,p14,4.20048907621773,2,0.118927539358715
p14,diq,4.20048907621773,2,0.118927539358715
lsa,pb4,4.20049388254629,2,0.118927910808743
pb4,lsa,4.20049388254629,2,0.118927910808743
p17,zum,4.2007437583197,2,0.11894722209008
zum,p17,4.2007437583197,2,0.11894722209008
bql,p13,4.20088919298,2,0.118958461793726
p13,bql,4.20088919298,2,0.118958461793726
av2,pb7,4.20147492817164,2,0.119003729475826
pb7,av2,4.20147492817164,2,0.119003729475826
p23,sgh,4.20151513840746,2,0.119006837064713
sgh,p23,4.20151513840746,2,0.119006837064713
av1,diq,4.20372487778619,2,0.119177613519922
diq,av1,4.20372487778619,2,0.119177613519922
lsa,p24,4.20404985452621,2,0.119202728868918
p24,lsa,4.20404985452621,2,0.119202728868918
os1,pb6,4.20442859135133,2,0.119231998986957
pb6,os1,4.20442859135133,2,0.119231998986957
os2,p25,4.20495832418077,2,0.119272938608928
p25,os2,4.20495832418077,2,0.119272938608928
lrl,p25,4.20573285471672,2,0.119332797061312
p25,lrl,4.20573285471672,2,0.119332797061312
p23,yah,4.20704597415642,2,0.119434279564333
yah,p23,4.20704597415642,2,0.119434279564333
os2,p12,4.20722955351788,2,0.11944846722506
p12,os2,4.20722955351788,2,0.11944846722506
lrl,p20,4.20793196961144,2,0.119502752418913
p20,lrl,4.20793196961144,2,0.119502752418913
p23,prs,4.20958058296023,2,0.119630163074861
prs,p23,4.20958058296023,2,0.119630163074861
gzi,p16,4.20983661798796,2,0.119649950365103
p16,gzi,4.20983661798796,2,0.119649950365103
pb3,zum,4.21086510182984,2,0.119729435224923
zum,pb3,4.21086510182984,2,0.119729435224923
oru,wb3,4.21147714228483,2,0.11977673587058
wb3,oru,4.21147714228483,2,0.11977673587058
oru,sgh,4.21222426357292,2,0.119834476039588
sgh,oru,4.21222426357292,2,0.119834476039588
os2,p24,4.2132846945946,2,0.119916429890173
p24,os2,4.2132846945946,2,0.119916429890173
os1,pb2,4.2142663042276,2,0.119992292145757
pb2,os1,4.2142663042276,2,0.119992292145757
hac,pt5,4.21433064271059,2,0.119997264450711
pt5,hac,4.21433064271059,2,0.119997264450711
pt3,yai,4.2143313824697,2,0.119997321621904
yai,pt3,4.2143313824697,2,0.119997321621904
p12,zum,4.21439722796738,2,0.12000241039427
zum,p12,4.21439722796738,2,0.12000241039427
luz,os1,4.21485894641901,2,0.120038093625167
os1,luz,4.21485894641901,2,0.120038093625167
os1,p14,4.21549039774633,2,0.12008689441152
p14,os1,4.21549039774633,2,0.12008689441152
kmr,p20,4.2159009102501,2,0.120118620266111
p20,kmr,4.2159009102501,2,0.120118620266111
os1,pb9,4.21590272610375,2,0.120118760601687
pb9,os1,4.21590272610375,2,0.120118760601687
p24,srz,4.2160055488022,2,0.120126707102585
srz,p24,4.2160055488022,2,0.120126707102585
bgn,p19,4.21601230455978,2,0.120127229211365
p19,bgn,4.21601230455978,2,0.120127229211365
lsa,p22,4.21622234275693,2,0.120143461704261
p22,lsa,4.21622234275693,2,0.120143461704261
ps5,sdh,4.21819648214285,2,0.120296030160823
sdh,ps5,4.21819648214285,2,0.120296030160823
ckb,pb7,4.21822467042409,2,0.120298208650647
pb7,ckb,4.21822467042409,2,0.120298208650647
kmr,wb2,4.21828669879237,2,0.120303002421785
wb2,kmr,4.21828669879237,2,0.120303002421785
bql,p22,4.21865187628118,2,0.120331224626477
p22,bql,4.21865187628118,2,0.120331224626477
av1,ps3,4.21908653915361,2,0.120364816906761
ps3,av1,4.21908653915361,2,0.120364816906761
kmr,pb4,4.21959247169647,2,0.120403917158617
pb4,kmr,4.21959247169647,2,0.120403917158617
ckb,pb5,4.21978124403702,2,0.120418506151089
pb5,ckb,4.21978124403702,2,0.120418506151089
lrl,ps2,4.21991605917973,2,0.120428925140949
ps2,lrl,4.21991605917973,2,0.120428925140949
kmr,pt3,4.22036540280328,2,0.120463652001473
pt3,kmr,4.22036540280328,2,0.120463652001473
prs,pt5,4.22100593322432,2,0.12051315445222
pt5,prs,4.22100593322432,2,0.12051315445222
bql,p11,4.22159633161156,2,0.120558782522528
p11,bql,4.22159633161156,2,0.120558782522528
jdt,pt1,4.22283946107742,2,0.120654855953444
pt1,jdt,4.22283946107742,2,0.120654855953444
glk,ydg,4.22297562349863,2,0.12066537906574
ydg,glk,4.22297562349863,2,0.12066537906574
kmr,pb1,4.2230486739979,2,0.120671024666048
pb1,kmr,4.2230486739979,2,0.120671024666048
kfm,os2,4.22378527478288,2,0.120727951773459
os2,kfm,4.22378527478288,2,0.120727951773459
ntz,p12,4.22536417407208,2,0.120849974680929
p12,ntz,4.22536417407208,2,0.120849974680929
os1,siy,4.22588215820254,2,0.120890006321993
siy,os1,4.22588215820254,2,0.120890006321993
diq,pb9,4.22853391709416,2,0.121094943604616
pb9,diq,4.22853391709416,2,0.121094943604616
kmr,p23,4.22973603476017,2,0.121187847498949
p23,kmr,4.22973603476017,2,0.121187847498949
pt5,yai,4.22993703383153,2,0.121203381416314
yai,pt5,4.22993703383153,2,0.121203381416314
lsa,pb7,4.23035421621699,2,0.121235622742893
pb7,lsa,4.23035421621699,2,0.121235622742893
bql,pb8,4.23049760263594,2,0.121246704151221
pb8,bql,4.23049760263594,2,0.121246704151221
bgp,p25,4.23105937740713,2,0.121290120087496
p25,bgp,4.23105937740713,2,0.121290120087496
ntz,pt2,4.23109975770307,2,0.121293240819229
pt2,ntz,4.23109975770307,2,0.121293240819229
p22,sqo,4.2323697177418,2,0.121391387811476
sqo,p22,4.2323697177418,2,0.121391387811476
pb9,zum,4.23264575206535,2,0.121412720717856
zum,pb9,4.23264575206535,2,0.121412720717856
bql,p21,4.232831139386,2,0.121427048104048
p21,bql,4.232831139386,2,0.121427048104048
ntz,ydg,4.23333277121214,2,0.121465815981343
ydg,ntz,4.23333277121214,2,0.121465815981343
lrl,p23,4.23448961273104,2,0.121555220775292
p23,lrl,4.23448961273104,2,0.121555220775292
bql,pb9,4.23568209131902,2,0.121647379727668
pb9,bql,4.23568209131902,2,0.121647379727668
ntz,wb2,4.23655019700618,2,0.121714469997873
wb2,ntz,4.23655019700618,2,0.121714469997873
ckb,p16,4.23687576636865,2,0.121739631146822
p16,ckb,4.23687576636865,2,0.121739631146822
ckb,p20,4.23703916125224,2,0.121752258879888
p20,ckb,4.23703916125224,2,0.121752258879888
jdt,pt3,4.23714215606592,2,0.121760218682457
pt3,jdt,4.23714215606592,2,0.121760218682457
pb8,sdh,4.23766239205566,2,0.121800424355151
sdh,pb8,4.23766239205566,2,0.121800424355151
lrl,ps5,4.23873144987301,2,0.121883044914942
ps5,lrl,4.23873144987301,2,0.121883044914942
diq,pb6,4.23925479586855,2,0.121923490939856
pb6,diq,4.23925479586855,2,0.121923490939856
p23,vaf,4.23936263077389,2,0.121931824801785
vaf,p23,4.23936263077389,2,0.121931824801785
glk,p22,4.24031815472232,2,0.122005671063635
p22,glk,4.24031815472232,2,0.122005671063635
p18,srz,4.24058215183767,2,0.122026073692098
srz,p18,4.24058215183767,2,0.122026073692098
kmr,oru,4.2409501047673,2,0.122054510392648
oru,kmr,4.2409501047673,2,0.122054510392648
pb4,sdh,4.24099267395625,2,0.122057800289755
sdh,pb4,4.24099267395625,2,0.122057800289755
sgh,siy,4.24145676812919,2,0.122093667124777
siy,sgh,4.24145676812919,2,0.122093667124777
gzi,p24,4.24146274905343,2,0.122094129351703
p24,gzi,4.24146274905343,2,0.122094129351703
diq,pt2,4.24149356088244,2,0.122096510598554
pt2,diq,4.24149356088244,2,0.122096510598554
glk,mnj,4.24205414990795,2,0.122139834896219
mnj,glk,4.24205414990795,2,0.122139834896219
hac,wne,4.24257830240354,2,0.122180343250303
wne,hac,4.24257830240354,2,0.122180343250303
av1,p18,4.24353527539422,2,0.122254301499249
p18,av1,4.24353527539422,2,0.122254301499249
lrl,pb4,4.24372661857217,2,0.122269089175105
pb4,lrl,4.24372661857217,2,0.122269089175105
bgn,p22,4.24380412585398,2,0.122275079211291
p22,bgn,4.24380412585398,2,0.122275079211291
bql,pb5,4.24453548197566,2,0.122331600992619
pb5,bql,4.24453548197566,2,0.122331600992619
bql,wb2,4.24515644062912,2,0.122379590868118
wb2,bql,4.24515644062912,2,0.122379590868118
ckb,os1,4.24638966121669,2,0.122474898505962
os1,ckb,4.24638966121669,2,0.122474898505962
pb4,sqo,4.24679142923146,2,0.122505948555592
sqo,pb4,4.24679142923146,2,0.122505948555592
av2,ps4,4.24900051702672,2,0.122676674654132
ps4,av2,4.24900051702672,2,0.122676674654132
oru,wb5,4.24900802494755,2,0.122677254892742
wb5,oru,4.24900802494755,2,0.122677254892742
ntz,p13,4.24913469860536,2,0.122687044679926
p13,ntz,4.24913469860536,2,0.122687044679926
pt3,yah,4.24948120536001,2,0.12271382394441
yah,pt3,4.24948120536001,2,0.12271382394441
pt3,sgh,4.24957273335006,2,0.122720897550395
sgh,pt3,4.24957273335006,2,0.122720897550395
bgp,ps2,4.25050517576571,2,0.122792959989959
ps2,bgp,4.25050517576571,2,0.122792959989959
diq,sgh,4.25133212981933,2,0.122856869916739
sgh,diq,4.25133212981933,2,0.122856869916739
lrl,oru,4.25324880077869,2,0.123004997010546
oru,lrl,4.25324880077869,2,0.123004997010546
p24,sdh,4.2533307264909,2,0.123011328518622
sdh,p24,4.2533307264909,2,0.123011328518622
os2,p22,4.25367009465118,2,0.123037556087348
p22,os2,4.25367009465118,2,0.123037556087348
os2,pb7,4.25389940517167,2,0.123055278013386
pb7,os2,4.25389940517167,2,0.123055278013386
lsa,p18,4.2539343453633,2,0.123057978314665
p18,lsa,4.2539343453633,2,0.123057978314665
bgn,p10,4.25590371443425,2,0.123210178104456
p10,bgn,4.25590371443425,2,0.123210178104456
av1,p11,4.25647162124466,2,0.123254067946356
p11,av1,4.25647162124466,2,0.123254067946356
kmr,pb3,4.25655346796281,2,0.123260393349492
pb3,kmr,4.25655346796281,2,0.123260393349492
lsa,pb1,4.25698910985344,2,0.123294061291756
pb1,lsa,4.25698910985344,2,0.123294061291756
p19,prs,4.25824894954984,2,0.123391426148243
prs,p19,4.25824894954984,2,0.123391426148243
ckb,p18,4.25908928766963,2,0.123456370442876
p18,ckb,4.25908928766963,2,0.123456370442876
kmr,p14,4.25910668795882,2,0.123457715198614
p14,kmr,4.25910668795882,2,0.123457715198614
ntz,pt1,4.25930503759261,2,0.123473044358096
pt1,ntz,4.25930503759261,2,0.123473044358096
ps1,zum,4.25989932519347,2,0.123518973000554
zum,ps1,4.25989932519347,2,0.123518973000554
lrl,pb8,4.26023468680987,2,0.123544890929434
pb8,lrl,4.26023468680987,2,0.123544890929434
bgn,jdt,4.26055507880383,2,0.123569651953079
jdt,bgn,4.26055507880383,2,0.123569651953079
p15,sqo,4.26082805552813,2,0.123590748557402
sqo,p15,4.26082805552813,2,0.123590748557402
kmr,os1,4.26101356447105,2,0.123605085342992
os1,kmr,4.26101356447105,2,0.123605085342992
pb1,sqo,4.26102685487854,2,0.123606112472571
sqo,pb1,4.26102685487854,2,0.123606112472571
glk,pb5,4.2613078564894,2,0.12362782926844
pb5,glk,4.2613078564894,2,0.12362782926844
kmr,pb2,4.26218078194223,2,0.12369529202714
pb2,kmr,4.26218078194223,2,0.12369529202714
kmr,p13,4.26277156531808,2,0.123740949850726
p13,kmr,4.26277156531808,2,0.123740949850726
bql,p23,4.2629638294869,2,0.123755808704005
p23,bql,4.2629638294869,2,0.123755808704005
bql,pb7,4.26300633193064,2,0.123759093442807
pb7,bql,4.26300633193064,2,0.123759093442807
p19,sgh,4.26313727631755,2,0.123769213287003
sgh,p19,4.26313727631755,2,0.123769213287003
av1,pt5,4.26405099793319,2,0.123839828917095
pt5,av1,4.26405099793319,2,0.123839828917095
lsa,p16,4.2645066233354,2,0.123875041255637
p16,lsa,4.2645066233354,2,0.123875041255637
jdt,oru,4.26604946929508,2,0.123994277834604
oru,jdt,4.26604946929508,2,0.123994277834604
kmr,pt4,4.26694975296918,2,0.124063854933164
pt4,kmr,4.26694975296918,2,0.124063854933164
p15,prc,4.26699080885128,2,0.124067027876579
prc,p15,4.26699080885128,2,0.124067027876579
av2,tly,4.26707375225732,2,0.124073438035624
tly,av2,4.26707375225732,2,0.124073438035624
lrl,pb5,4.26736008792051,2,0.124095567065876
pb5,lrl,4.26736008792051,2,0.124095567065876
bcc,p10,4.2674449510508,2,0.124102125587984
p10,bcc,4.2674449510508,2,0.124102125587984
glk,pb8,4.26878604711251,2,0.124205770223057
pb8,glk,4.26878604711251,2,0.124205770223057
ckb,ps1,4.26986635520865,2,0.124289260244083
ps1,ckb,4.26986635520865,2,0.124289260244083
p20,yah,4.27000595194595,2,0.124300048772442
yah,p20,4.27000595194595,2,0.124300048772442
os2,srz,4.2705386849671,2,0.124341220259814
srz,os2,4.2705386849671,2,0.124341220259814
bql,ps1,4.27083994548093,2,0.124364502735178
ps1,bql,4.27083994548093,2,0.124364502735178
hac,pb2,4.2716626754185,2,0.124428086207367
pb2,hac,4.2716626754185,2,0.124428086207367
ntz,oru,4.27287708723495,2,0.124521940237021
oru,ntz,4.27287708723495,2,0.124521940237021
p14,zum,4.27448811409996,2,0.124646446076896
zum,p14,4.27448811409996,2,0.124646446076896
ntz,pb3,4.27469212130677,2,0.124662212473581
pb3,ntz,4.27469212130677,2,0.124662212473581
lsa,p15,4.27618804281278,2,0.124777822565218
p15,lsa,4.27618804281278,2,0.124777822565218
wb3,yah,4.27668513798019,2,0.124816239833521
yah,wb3,4.27668513798019,2,0.124816239833521
os2,p16,4.27677634771123,2,0.124823288843326
p16,os2,4.27677634771123,2,0.124823288843326
bgp,pb8,4.27688997174104,2,0.124832070109218
pb8,bgp,4.27688997174104,2,0.124832070109218
ckb,p17,4.27756510243641,2,0.124884246591236
p17,ckb,4.27756510243641,2,0.124884246591236
ckb,pb3,4.2779932722122,2,0.124917337062104
pb3,ckb,4.2779932722122,2,0.124917337062104
ntz,wne,4.27875008325338,2,0.124975826089417
wne,ntz,4.27875008325338,2,0.124975826089417
av1,p13,4.28047451649946,2,0.125109096374522
p13,av1,4.28047451649946,2,0.125109096374522
av2,ps2,4.2828408787393,2,0.125291977197008
ps2,av2,4.2828408787393,2,0.125291977197008
glk,p12,4.28333450592459,2,0.125330126447417
p12,glk,4.28333450592459,2,0.125330126447417
p22,yah,4.28363200765158,2,0.125353118430473
yah,p22,4.28363200765158,2,0.125353118430473
ckb,p19,4.28400878072698,2,0.125382236783006
p19,ckb,4.28400878072698,2,0.125382236783006
kfm,pt3,4.2841431534592,2,0.125392621581823
pt3,kfm,4.2841431534592,2,0.125392621581823
ckb,oru,4.28430021472571,2,0.125404759830615
oru,ckb,4.28430021472571,2,0.125404759830615
pb1,sdh,4.284532455313,2,0.125422708202552
sdh,pb1,4.284532455313,2,0.125422708202552
os2,pb3,4.28463833634118,2,0.125430891061961
pb3,os2,4.28463833634118,2,0.125430891061961
glk,pb4,4.28464103345557,2,0.125431099504476
pb4,glk,4.28464103345557,2,0.125431099504476
pt3,sdh,4.28466292369687,2,0.125432791259553
sdh,pt3,4.28466292369687,2,0.125432791259553
ckb,p11,4.28473855149238,2,0.125438636042407
p11,ckb,4.28473855149238,2,0.125438636042407
gzi,p22,4.28514849900705,2,0.125470318232647
p22,gzi,4.28514849900705,2,0.125470318232647
p22,sdh,4.28568022728467,2,0.125511412069894
sdh,p22,4.28568022728467,2,0.125511412069894
p12,prc,4.28569666500659,2,0.125512682435036
prc,p12,4.28569666500659,2,0.125512682435036
bql,p25,4.28640347081738,2,0.125567306881725
p25,bql,4.28640347081738,2,0.125567306881725
bgn,ps4,4.28709522658494,2,0.125620768207975
